state,week,trump_num,clinton_num,total,trump_ratio
Missouri,43.0,16526,12168,28694,1.3581525312294542
Missouri,44.0,16589,11966,28555,1.3863446431556075
Missouri,45.0,16353,11194,27547,1.4608718956583884
Missouri,46.0,16161,11282,27443,1.4324587839035632
Missouri,47.0,15983,10248,26231,1.5596213895394224
Missouri,48.0,15396,10628,26024,1.4486262702295822
Missouri,49.0,15107,10577,25684,1.4282877942705872
Missouri,50.0,15397,10181,25578,1.512326883410274
Missouri,51.0,15523,10251,25774,1.5142912886547655
Missouri,52.0,15873,9870,25743,1.6082066869300913
Missouri,53.0,16391,9564,25955,1.713822668339607
Missouri,54.0,16357,9591,25948,1.7054530288812428
Missouri,55.0,16248,10340,26588,1.5713733075435203
Missouri,56.0,17452,10796,28248,1.6165246387550944
Missouri,57.0,18261,11565,29826,1.578988326848249
Missouri,58.0,18415,11520,29935,1.5985243055555556
Missouri,59.0,19625,11260,30885,1.7428952042628774
Missouri,60.0,19841,10793,30634,1.8383211340683776
Missouri,61.0,20548,9990,30538,2.056856856856857
Missouri,62.0,20596,10596,31193,1.9437523593808985
Missouri,63.0,20005,10384,30390,1.9265215716486903
Missouri,64.0,19220,10730,29950,1.7912395153774465
Missouri,65.0,17473,11114,28587,1.5721612380780996
Missouri,66.0,17181,10591,27772,1.6222264186573505
Missouri,67.0,16539,10171,26710,1.6260937960869137
Missouri,68.0,17780,9881,27661,1.7994130148770366
Missouri,69.0,18311,9857,28168,1.8576646038348381
Missouri,70.0,17870,10143,28013,1.7618061717440598
Missouri,71.0,17782,10739,28521,1.6558338765248162
Missouri,72.0,17420,10999,28419,1.5837803436676061
Missouri,73.0,18016,11177,29193,1.6118815424532522
Missouri,74.0,18217,11169,29386,1.631032321604441
Missouri,75.0,18156,10954,29110,1.6574767208325725
Missouri,76.0,18404,11039,29443,1.6671799981882416
Missouri,77.0,19928,11276,31204,1.7672933664420007
Missouri,78.0,19783,12286,32069,1.610206739378154
Missouri,79.0,19663,12225,31888,1.6084253578732106
Montana,1.0,5066,8960,14026,0.5654017857142857
Montana,2.0,5036,9003,14039,0.5593690991891592
Montana,3.0,4714,9404,14118,0.5012760527435134
Montana,4.0,4771,9197,13968,0.5187561161248233
Montana,5.0,4533,10314,14847,0.439499709133217
Montana,6.0,4309,9912,14221,0.434725585149314
Montana,7.0,4518,10471,14989,0.4314774138095693
Montana,8.0,4876,10329,15205,0.4720689321328299
Montana,9.0,5375,9543,14918,0.5632400712564183
Montana,10.0,5285,9410,14695,0.5616365568544102
Montana,11.0,5211,9550,14761,0.54565445026178
Montana,12.0,4953,9441,14394,0.5246266285351128
Montana,13.0,4770,9728,14498,0.4903371710526316
Montana,14.0,4805,9996,14801,0.4806922769107643
Montana,15.0,5056,9709,14765,0.5207539396436296
Montana,16.0,5187,9808,14995,0.5288539967373572
Montana,17.0,5214,9927,15141,0.5252342097310365
Montana,18.0,5126,10156,15282,0.5047262701851123
Montana,19.0,4903,11921,16824,0.41129099907725863
Montana,20.0,4812,11903,16715,0.4042678316390826
Montana,21.0,4804,11823,16627,0.4063266514421044
Montana,22.0,4871,11628,16499,0.4189026487788098
Montana,23.0,5101,9958,15059,0.5122514561156859
Montana,24.0,5110,10020,15130,0.5099800399201597
Montana,25.0,5425,10284,15709,0.5275184753014391
Montana,26.0,6042,10260,16302,0.5888888888888889
Montana,27.0,6048,10458,16506,0.5783132530120482
Montana,28.0,6076,10461,16537,0.5808240130006691
Montana,29.0,5932,10553,16485,0.5621150383777125
Montana,30.0,5442,10434,15876,0.5215641173087981
Montana,31.0,5394,10320,15714,0.5226744186046511
Montana,32.0,5088,9935,15023,0.512128837443382
Montana,33.0,5248,9804,15052,0.5352917176662587
Montana,34.0,5040,10312,15352,0.4887509697439876
Montana,35.0,4879,10755,15634,0.45364946536494655
Montana,36.0,5086,10798,15884,0.4710131505834414
Montana,37.0,5157,10862,16019,0.47477444301233657
Montana,38.0,5395,10698,16093,0.5042998691344176
Montana,39.0,5491,10515,16006,0.5222063718497385
Montana,40.0,5392,10661,16053,0.5057686896163587
Montana,41.0,4956,10284,15240,0.48191365227537925
Montana,42.0,5108,11422,16530,0.447207144107862
Montana,43.0,4974,11628,16602,0.4277605779153767
Montana,44.0,5061,11864,16925,0.42658462575859746
Montana,45.0,5142,11197,16339,0.4592301509332857
Montana,46.0,4973,11882,16855,0.4185322336307019
Montana,47.0,5003,11608,16611,0.4309958649207443
Montana,48.0,4810,11653,16463,0.4127692439715095
Montana,49.0,4577,11463,16040,0.39928465497688215
Montana,50.0,4731,10430,15161,0.4535953978906999
Montana,51.0,4861,10300,15161,0.47194174757281554
Montana,52.0,4966,9974,14940,0.49789452576699417
Montana,53.0,5261,9752,15013,0.5394790812141099
Montana,54.0,5311,9875,15187,0.5378227848101266
Montana,55.0,5087,10383,15470,0.4899354714437061
Montana,56.0,5351,10399,15750,0.5145687085296663
Montana,57.0,5206,10639,15846,0.4893317041075289
Montana,58.0,5231,10629,15860,0.4921441339730925
Montana,59.0,5564,10792,16356,0.5155670867309118
Montana,60.0,5582,10577,16159,0.5277488890989883
Montana,61.0,5819,10491,16310,0.5546659041082833
Montana,62.0,5602,11314,16916,0.4951387661304578
Montana,63.0,5436,11092,16528,0.4900829426613776
Montana,64.0,5223,11504,16727,0.45401599443671764
Montana,65.0,4787,11838,16625,0.40437573914512587
Montana,66.0,5016,11134,16150,0.45051194539249145
Montana,67.0,5063,10729,15792,0.4718985925994967
Montana,68.0,5587,10620,16207,0.5260828625235405
Montana,69.0,5755,10618,16373,0.5420041439065737
Montana,70.0,5664,10951,16615,0.5172130399050315
Montana,71.0,5367,11450,16817,0.46873362445414846
Montana,72.0,5135,12220,17355,0.42021276595744683
Montana,73.0,5165,12195,17360,0.4235342353423534
Montana,74.0,5191,11977,17168,0.43341404358353514
Montana,75.0,5244,11734,16978,0.446906425771263
Montana,76.0,5280,11477,16757,0.4600505358543173
Montana,77.0,6080,11923,18004,0.5099387737985407
Montana,78.0,6082,12012,18094,0.5063270063270063
Montana,79.0,6184,12058,18242,0.5128545364073644
Nebraska,1.0,4494,2677,7171,1.6787448636533433
Nebraska,2.0,4551,2797,7348,1.6271004647836969
Nebraska,3.0,4405,2923,7328,1.5070133424563805
Nebraska,4.0,4593,2851,7444,1.611013679410733
Nebraska,5.0,4570,3142,7712,1.45448758752387
Nebraska,6.0,4335,2890,7225,1.5
Nebraska,7.0,4513,3301,7814,1.3671614662223568
Nebraska,8.0,4890,3250,8140,1.5046153846153847
Nebraska,9.0,5113,3016,8129,1.695291777188329
Nebraska,10.0,5111,3015,8126,1.6951907131011608
Nebraska,11.0,5320,2940,8260,1.8095238095238095
Nebraska,12.0,5074,2841,7915,1.7859908482928546
Nebraska,13.0,5025,3147,8172,1.5967588179218304
Nebraska,14.0,5013,3193,8207,1.5699968681490761
Nebraska,15.0,5094,3097,8191,1.6448175653858572
Nebraska,16.0,5195,3245,8440,1.600924499229584
Nebraska,17.0,5352,3288,8640,1.6277372262773722
Nebraska,18.0,5308,3458,8766,1.5349913244650086
Nebraska,19.0,5385,3653,9038,1.4741308513550506
Nebraska,20.0,5293,3622,8915,1.4613473219215902
Nebraska,21.0,5036,3520,8556,1.4306818181818182
Nebraska,22.0,5069,3416,8485,1.4838992974238876
Nebraska,23.0,4970,3406,8376,1.4591896652965355
Nebraska,24.0,5211,3429,8640,1.5196850393700787
Nebraska,25.0,5642,3428,9070,1.64585764294049
Nebraska,26.0,5844,3572,9416,1.6360582306830906
Nebraska,27.0,5862,3572,9434,1.6410974244120942
Nebraska,28.0,5655,3634,9289,1.5561364887176665
Nebraska,29.0,5541,3792,9333,1.4612341772151898
Nebraska,30.0,5419,3654,9073,1.483032293377121
Nebraska,31.0,5324,3592,8916,1.482182628062361
Nebraska,32.0,5052,3471,8523,1.4554883318928262
Nebraska,33.0,5123,3426,8549,1.4953298307063632
Nebraska,34.0,5055,3644,8699,1.387211855104281
Nebraska,35.0,5167,3811,8978,1.355812122802414
Nebraska,36.0,6386,3723,10109,1.7152833736234219
Nebraska,37.0,6465,3785,10250,1.7080581241743724
Nebraska,38.0,6574,3807,10381,1.7268190175991593
Nebraska,39.0,6713,3862,10575,1.7382185396167789
Nebraska,40.0,5798,4045,9843,1.4333745364647714
Nebraska,41.0,7436,3775,11211,1.9698013245033112
Nebraska,42.0,8246,3986,12232,2.068740592072253
Nebraska,43.0,8023,4019,12042,1.9962677282906196
Nebraska,44.0,8032,4076,12108,1.970559371933268
Nebraska,45.0,5216,4051,9267,1.2875833127622809
Nebraska,46.0,4803,4154,8957,1.1562349542609534
Nebraska,47.0,4706,4088,8794,1.151174168297456
Nebraska,48.0,4586,4142,8728,1.1071945919845485
Nebraska,49.0,4488,4128,8616,1.0872093023255813
Nebraska,50.0,8239,4058,12297,2.0303104977821587
Nebraska,51.0,8433,4054,12487,2.0801677355698076
Nebraska,52.0,8451,3881,12332,2.177531564029889
Nebraska,53.0,8723,3750,12473,2.3261333333333334
Nebraska,54.0,4975,3819,8794,1.3026970411102383
Nebraska,55.0,4921,4056,8977,1.2132642998027614
Nebraska,56.0,5304,4040,9346,1.312871287128713
Nebraska,57.0,5238,4113,9353,1.2735229759299782
Nebraska,58.0,5287,4105,9392,1.2879415347137637
Nebraska,59.0,5660,3981,9641,1.4217533283094699
Nebraska,60.0,5797,3886,9683,1.4917653113741636
Nebraska,61.0,6244,3651,9895,1.7102163790742262
Nebraska,62.0,6239,3781,10020,1.6500925681036762
Nebraska,63.0,5889,3793,9682,1.5525968890060637
Nebraska,64.0,5519,4144,9663,1.3318050193050193
Nebraska,65.0,4999,4350,9349,1.1491954022988506
Nebraska,66.0,4986,4344,9330,1.1477900552486189
Nebraska,67.0,4975,4150,9125,1.1987951807228916
Nebraska,68.0,5810,3712,9522,1.5651939655172413
Nebraska,69.0,5982,3648,9630,1.6398026315789473
Nebraska,70.0,5893,3698,9591,1.5935640886965927
Nebraska,71.0,5337,4165,9502,1.281392557022809
Nebraska,72.0,5463,4196,9659,1.301954242135367
Nebraska,73.0,5526,4288,9815,1.288712686567164
Nebraska,74.0,5720,4299,10019,1.3305419865084904
Nebraska,75.0,5843,4222,10065,1.3839412600663192
Nebraska,76.0,5727,4502,10229,1.2721012883163039
Nebraska,77.0,7073,4526,11599,1.562748563853292
Nebraska,78.0,7312,4392,11704,1.6648451730418943
Nebraska,79.0,7507,4239,11746,1.7709365416371785
Nevada,1.0,2443,2405,4848,1.0158004158004157
Nevada,2.0,2475,2485,4960,0.9959758551307847
Nevada,3.0,2322,2639,4961,0.8798787419477074
Nevada,4.0,2381,2574,4955,0.925019425019425
Nevada,5.0,2334,2743,5077,0.8508931826467372
Nevada,6.0,2252,2593,4845,0.8684920940994987
Nevada,7.0,2445,2895,5340,0.844559585492228
Nevada,8.0,2628,2865,5493,0.9172774869109948
Nevada,9.0,2863,2633,5496,1.0873528294720851
Nevada,10.0,2787,2645,5432,1.0536862003780718
Nevada,11.0,2742,2628,5370,1.04337899543379
Nevada,12.0,2504,2592,5096,0.9660493827160493
Nevada,13.0,2336,2807,5143,0.832205201282508
Nevada,14.0,2354,2819,5173,0.8350478893224548
Nevada,15.0,2450,2729,5179,0.8977647489923049
Nevada,16.0,2479,2806,5285,0.883464005702067
Nevada,17.0,2484,2834,5318,0.876499647141849
Nevada,18.0,2491,2898,5389,0.8595583160800552
Nevada,19.0,2443,3019,5462,0.8092083471348128
Nevada,20.0,2390,2978,5368,0.8025520483546004
Nevada,21.0,2383,2925,5308,0.8147008547008547
Nevada,22.0,2377,2943,5320,0.8076792388718994
Nevada,23.0,2422,2868,5290,0.8444909344490934
Nevada,24.0,2468,2879,5347,0.8572420979506773
Nevada,25.0,2608,2904,5512,0.8980716253443526
Nevada,26.0,2844,2773,5617,1.025604038946989
Nevada,27.0,2869,2783,5652,1.030901904419691
Nevada,28.0,2894,2772,5666,1.044011544011544
Nevada,29.0,2826,2836,5662,0.9964739069111425
Nevada,30.0,2667,2888,5555,0.9234764542936288
Nevada,31.0,2619,2877,5496,0.9103232533889468
Nevada,32.0,2519,2825,5344,0.8916814159292036
Nevada,33.0,2542,2881,5423,0.8823325234293649
Nevada,34.0,2488,3034,5522,0.8200395517468688
Nevada,35.0,2478,3122,5600,0.7937219730941704
Nevada,36.0,2624,3127,5751,0.8391429485129517
Nevada,37.0,2585,3151,5736,0.8203744842907014
Nevada,38.0,2668,3142,5811,0.8491406747294716
Nevada,39.0,2912,3168,6081,0.9191919191919192
Nevada,40.0,2864,3243,6107,0.8831329016342893
Nevada,41.0,2780,3118,5898,0.8915971776779987
Nevada,42.0,3072,3423,6495,0.8974583698510079
Nevada,43.0,3050,3351,6401,0.9101760668457177
Nevada,44.0,3114,3358,6472,0.9273377010125075
Nevada,45.0,3167,3175,6342,0.9974803149606299
Nevada,46.0,3381,3183,6564,1.062205466540999
Nevada,47.0,3316,3203,6519,1.0352794255385576
Nevada,48.0,2821,3660,6481,0.7707650273224044
Nevada,49.0,2643,3714,6357,0.7116316639741519
Nevada,50.0,3050,3221,6271,0.9469108972368829
Nevada,51.0,3101,3214,6315,0.9648413192283759
Nevada,52.0,3063,3054,6117,1.0029469548133596
Nevada,53.0,3163,2957,6120,1.0696652012174501
Nevada,54.0,3137,2864,6001,1.0953212290502794
Nevada,55.0,3226,3073,6299,1.0497884803123982
Nevada,56.0,3485,3081,6566,1.1311262577085361
Nevada,57.0,3498,3117,6615,1.1222329162656401
Nevada,58.0,3429,3222,6651,1.0642458100558658
Nevada,59.0,3610,3190,6800,1.1316614420062696
Nevada,60.0,3584,3165,6749,1.1323854660347552
Nevada,61.0,3752,3060,6812,1.2261437908496733
Nevada,62.0,3664,3169,6833,1.1562006942253076
Nevada,63.0,3391,3152,6543,1.0758248730964468
Nevada,64.0,3346,3221,6567,1.0388078236572493
Nevada,65.0,2928,3419,6347,0.8563907575314419
Nevada,66.0,2995,3335,6330,0.8980509745127436
Nevada,67.0,2938,3311,6249,0.8873452129266083
Nevada,68.0,3316,3388,6704,0.9787485242030697
Nevada,69.0,3561,3230,6791,1.1024767801857585
Nevada,70.0,3519,3351,6870,1.0501342882721576
Nevada,71.0,3299,3483,6782,0.9471719781797301
Nevada,72.0,3167,3546,6713,0.8931190073322053
Nevada,73.0,3429,3462,6891,0.9904679376083189
Nevada,74.0,3430,3588,7018,0.9559643255295429
Nevada,75.0,3556,3549,7105,1.0019723865877712
Nevada,76.0,3575,3793,7368,0.9425257052465067
Nevada,77.0,3902,4276,8178,0.912535079513564
Nevada,78.0,3869,4216,8085,0.9176944971537002
Nevada,79.0,3803,4159,7962,0.9144025006011061
Non-voting delegates,1.0,4959,22462,27421,0.22077286083162675
Non-voting delegates,2.0,5001,22587,27588,0.22141054588922832
Non-voting delegates,3.0,3488,24191,27679,0.14418585424331362
Non-voting delegates,4.0,4081,23347,27428,0.1747976185377136
Non-voting delegates,5.0,4070,24075,28145,0.16905503634475597
Non-voting delegates,6.0,8094,18427,26522,0.4392467574754436
Non-voting delegates,7.0,5616,24873,30489,0.22578699794958387
Non-voting delegates,8.0,5346,26443,31789,0.20217070680331278
Non-voting delegates,9.0,3402,28721,32124,0.11844991469656349
Non-voting delegates,10.0,3262,28534,31797,0.11431975888413821
Non-voting delegates,11.0,3313,27415,30728,0.12084625205179646
Non-voting delegates,12.0,3265,26537,29802,0.12303576138975769
Non-voting delegates,13.0,2715,26381,29096,0.10291497668776771
Non-voting delegates,14.0,2677,26569,29246,0.10075652075727351
Non-voting delegates,15.0,2742,26280,29022,0.10433789954337899
Non-voting delegates,16.0,2879,24908,27787,0.1155853541030994
Non-voting delegates,17.0,3065,24742,27807,0.12387842534960795
Non-voting delegates,18.0,2987,24667,27654,0.12109295820326753
Non-voting delegates,19.0,2915,25208,28123,0.11563789273246589
Non-voting delegates,20.0,2603,25349,27952,0.10268649650873801
Non-voting delegates,21.0,2495,24721,27216,0.10092633793131346
Non-voting delegates,22.0,2488,24717,27205,0.10065946514544645
Non-voting delegates,23.0,2474,24306,26780,0.10178556734962561
Non-voting delegates,24.0,2504,24391,26895,0.10266081751465704
Non-voting delegates,25.0,2879,25494,28373,0.11292853220365576
Non-voting delegates,26.0,3415,24881,28296,0.13725332583095534
Non-voting delegates,27.0,3509,24738,28247,0.1418465518635298
Non-voting delegates,28.0,3648,24494,28142,0.14893443292234834
Non-voting delegates,29.0,3439,24121,27560,0.1425728618216492
Non-voting delegates,30.0,3124,23699,26823,0.13181990801299634
Non-voting delegates,31.0,3285,23487,26772,0.13986460595222888
Non-voting delegates,32.0,2998,23316,26314,0.12858123177217362
Non-voting delegates,33.0,3049,23759,26808,0.12833031693253083
Non-voting delegates,34.0,3058,24033,27093,0.12724170931635667
Non-voting delegates,35.0,2877,25101,27978,0.11461694753197084
Non-voting delegates,36.0,3212,24533,27745,0.130925691925162
Non-voting delegates,37.0,3048,25182,28230,0.12103883726471289
Non-voting delegates,38.0,3017,25004,28021,0.12066069428891378
Non-voting delegates,39.0,3038,24707,27745,0.12296110414052698
Non-voting delegates,40.0,2758,29224,31982,0.09437448672324117
Non-voting delegates,41.0,2716,28158,30874,0.09645571418424605
Non-voting delegates,42.0,2921,34124,37045,0.085599578009612
Non-voting delegates,43.0,2747,36155,38902,0.07597842622043978
Non-voting delegates,44.0,2847,37814,40661,0.07528957528957529
Non-voting delegates,45.0,3032,35617,38649,0.0851278883679142
Non-voting delegates,46.0,3120,36964,40084,0.08440644951845039
Non-voting delegates,47.0,3135,36911,40046,0.08493403050581128
Non-voting delegates,48.0,2879,35921,38800,0.08014810278110297
Non-voting delegates,49.0,2392,39241,41633,0.06095665248082363
Non-voting delegates,50.0,2721,38741,41462,0.07023566763893549
Non-voting delegates,51.0,2756,39754,42510,0.06932635709614127
Non-voting delegates,52.0,2873,43373,46246,0.0662393655038849
Non-voting delegates,53.0,3292,44315,47607,0.07428635902064763
Non-voting delegates,54.0,3106,48583,51689,0.063931828005681
Non-voting delegates,55.0,2901,49610,52511,0.0584761136867567
Non-voting delegates,56.0,3335,47078,50413,0.07083988274778028
Non-voting delegates,57.0,3231,43326,46558,0.07457415870378065
Non-voting delegates,58.0,3220,37298,40518,0.08633170679392997
Non-voting delegates,59.0,3465,34635,38100,0.10004330879168472
Non-voting delegates,60.0,3330,32928,36258,0.10112973760932945
Non-voting delegates,61.0,3690,31719,35410,0.11633405845077083
Non-voting delegates,62.0,3561,30766,34328,0.1157446531885848
Non-voting delegates,63.0,3498,28988,32486,0.12067062232647992
Non-voting delegates,64.0,3405,26706,30111,0.12749943832846553
Non-voting delegates,65.0,2747,24918,27665,0.11024159242314792
Non-voting delegates,66.0,3384,24283,27667,0.13935675163694766
Non-voting delegates,67.0,3302,23996,27298,0.1376062677112852
Non-voting delegates,68.0,3605,24636,28241,0.14633057314499107
Non-voting delegates,69.0,3864,24834,28698,0.15559313843923653
Non-voting delegates,70.0,3261,24903,28164,0.13094807854475365
Non-voting delegates,71.0,3086,25090,28176,0.12299721004384216
Non-voting delegates,72.0,3209,27745,30955,0.11566047936565146
Non-voting delegates,73.0,3442,27255,30697,0.1262887543569987
Non-voting delegates,74.0,6773,24641,31414,0.27486709143297755
Non-voting delegates,75.0,7564,23568,31133,0.3209436524100475
Non-voting delegates,76.0,3360,26905,30266,0.12488385058539304
Non-voting delegates,77.0,3857,30912,34772,0.12477355072463768
Non-voting delegates,78.0,9486,24962,34452,0.38001762679272494
Non-voting delegates,79.0,10758,24096,34857,0.4464641434262948
New Jersey,1.0,66250,179814,246064,0.3684362730376945
New Jersey,2.0,65430,184639,250069,0.35436717053276934
New Jersey,3.0,58130,194817,252947,0.29838258468203493
New Jersey,4.0,61977,192334,254311,0.3222363180716878
New Jersey,5.0,55713,217135,272848,0.25658231054413155
New Jersey,6.0,56647,208504,265153,0.27168303725588
New Jersey,7.0,58986,221570,280556,0.2662183508597734
New Jersey,8.0,65219,219243,284462,0.29747357954415876
New Jersey,9.0,73743,200932,274675,0.3670047578285191
New Jersey,10.0,68986,196196,265182,0.3516177699851169
New Jersey,11.0,69104,197065,266169,0.3506660239007434
New Jersey,12.0,64360,193504,257866,0.33260294360840087
New Jersey,13.0,60496,202193,262689,0.29919927989594103
New Jersey,14.0,61032,201044,262079,0.30357533674220566
New Jersey,15.0,63222,197479,260703,0.3201454331853007
New Jersey,16.0,64667,201133,265801,0.3215136253126041
New Jersey,17.0,66942,203639,270582,0.328728779850618
New Jersey,18.0,64371,225380,289751,0.2856109681426923
New Jersey,19.0,61244,231568,292814,0.2644752297381331
New Jersey,20.0,58500,230267,288769,0.25405290380297657
New Jersey,21.0,55424,227338,282764,0.24379558190887576
New Jersey,22.0,56855,207686,264543,0.2737546103252025
New Jersey,23.0,57955,202448,260403,0.2862710424405279
New Jersey,24.0,59471,203593,263064,0.2921072924904098
New Jersey,25.0,66962,204144,271107,0.3280135590563524
New Jersey,26.0,74626,202445,277071,0.3686235767739386
New Jersey,27.0,73769,204646,278415,0.36047125279751374
New Jersey,28.0,73247,205067,278315,0.357185700283322
New Jersey,29.0,69074,210397,279472,0.3283031602161628
New Jersey,30.0,64953,208999,273953,0.31078139129852295
New Jersey,31.0,65847,206667,272516,0.31861400223548025
New Jersey,32.0,62669,202970,265641,0.30875991525841257
New Jersey,33.0,63338,216078,279416,0.29312563055933505
New Jersey,34.0,61377,222518,283901,0.2758293711070565
New Jersey,35.0,59794,229082,288881,0.2610157061663509
New Jersey,36.0,64669,217264,281936,0.29765170483835335
New Jersey,37.0,62959,218960,281920,0.2875365363536719
New Jersey,38.0,69203,216798,286003,0.3192049742156293
New Jersey,39.0,69664,217820,287485,0.31982370764851714
New Jersey,40.0,66410,221041,287451,0.3004419994480662
New Jersey,41.0,64400,211686,276087,0.30422418109841937
New Jersey,42.0,63574,227139,290714,0.2798902874451327
New Jersey,43.0,62065,223653,285718,0.2775057790416404
New Jersey,44.0,63676,222455,286131,0.28624216133600056
New Jersey,45.0,65184,211418,276603,0.3083181186086331
New Jersey,46.0,61970,213353,275326,0.2904575984401438
New Jersey,47.0,62273,209930,272203,0.2966369742295051
New Jersey,48.0,56431,215120,271554,0.2623233544068427
New Jersey,49.0,51556,216131,267687,0.23854051478038782
New Jersey,50.0,54362,212989,267351,0.2552338383672396
New Jersey,51.0,53872,216513,270387,0.2488164682952063
New Jersey,52.0,56379,208472,264851,0.27043919567136115
New Jersey,53.0,60454,203790,264244,0.29664851072182147
New Jersey,54.0,59323,201596,260920,0.29426675132443103
New Jersey,55.0,57224,206221,263446,0.27748871356457394
New Jersey,56.0,60362,211763,272129,0.28504507397420703
New Jersey,57.0,58536,215388,273929,0.27177001504262077
New Jersey,58.0,58325,215215,273540,0.2710080617057361
New Jersey,59.0,63223,215156,278379,0.2938472550149659
New Jersey,60.0,64032,210372,274404,0.3043751069533968
New Jersey,61.0,69934,209501,279440,0.3338122491062095
New Jersey,62.0,67516,222937,290456,0.30284788976257865
New Jersey,63.0,65467,223877,289346,0.2924239649450368
New Jersey,64.0,62008,231413,293428,0.2679538314614996
New Jersey,65.0,53599,236477,290077,0.22665629215526245
New Jersey,66.0,57369,224574,281945,0.2554569985839857
New Jersey,67.0,57615,213379,270995,0.2700125129464474
New Jersey,68.0,66139,210056,276195,0.3148636554061774
New Jersey,69.0,70225,210585,280813,0.3334757936225277
New Jersey,70.0,66642,216413,283059,0.30793898702942984
New Jersey,71.0,61851,225593,287444,0.27417074111342105
New Jersey,72.0,59255,234754,294011,0.25241316441892364
New Jersey,73.0,58540,236194,294734,0.24784710873265198
New Jersey,74.0,58962,236877,295841,0.24891399333831482
New Jersey,75.0,59798,232035,291837,0.2577111211670653
New Jersey,76.0,60108,231107,291221,0.2600873188609605
New Jersey,77.0,67779,246371,314158,0.27510948934736634
New Jersey,78.0,68089,250272,318367,0.27205999872139114
New Jersey,79.0,68849,251221,320075,0.274057503154593
New Mexico,1.0,10098,9969,20067,1.012940114354499
New Mexico,2.0,9823,10528,20351,0.9330357142857143
New Mexico,3.0,9229,11198,20427,0.8241650294695482
New Mexico,4.0,9404,10877,20281,0.8645766295853636
New Mexico,5.0,8939,12044,20983,0.7421952839588176
New Mexico,6.0,8681,11477,20158,0.7563823298771456
New Mexico,7.0,9150,14186,23336,0.645002114761032
New Mexico,8.0,9831,14013,23844,0.7015628345108114
New Mexico,9.0,10653,13132,23785,0.8112244897959183
New Mexico,10.0,10598,13059,23657,0.8115475916992113
New Mexico,11.0,12647,10850,23497,1.1656221198156682
New Mexico,12.0,12262,10470,22732,1.171155682903534
New Mexico,13.0,11986,11464,23450,1.0455338450802512
New Mexico,14.0,11938,11542,23480,1.0343094784266158
New Mexico,15.0,10202,11671,21873,0.8741324650843972
New Mexico,16.0,10045,11946,21991,0.8408672358948602
New Mexico,17.0,10024,11796,21820,0.8497795863004408
New Mexico,18.0,9968,12000,21968,0.8306666666666667
New Mexico,19.0,9675,12399,22074,0.780304863295427
New Mexico,20.0,9369,12398,21767,0.7556864010324246
New Mexico,21.0,9078,12262,21341,0.7403359973903115
New Mexico,22.0,8968,12168,21136,0.7370151216305062
New Mexico,23.0,8977,11970,20947,0.7499582289055974
New Mexico,24.0,9363,12111,21474,0.7730988357691355
New Mexico,25.0,10062,12134,22196,0.8292401516400197
New Mexico,26.0,11145,11979,23124,0.9303781617831205
New Mexico,27.0,11255,12153,23408,0.9261087797251707
New Mexico,28.0,11183,12071,23254,0.9264352580564991
New Mexico,29.0,11121,12217,23338,0.9102889416387002
New Mexico,30.0,10333,12218,22551,0.8457194303486659
New Mexico,31.0,10226,11779,22005,0.8681551914423975
New Mexico,32.0,9732,11648,21380,0.8355082417582418
New Mexico,33.0,9911,11917,21828,0.8316690442225392
New Mexico,34.0,10835,12202,23037,0.887969185379446
New Mexico,35.0,10693,12704,23397,0.8417034005037783
New Mexico,36.0,12284,12446,24730,0.9869837698859071
New Mexico,37.0,12096,12587,24683,0.960991499165806
New Mexico,38.0,11763,12677,24440,0.9279009229312929
New Mexico,39.0,14183,12214,26397,1.161208449320452
New Mexico,40.0,12777,12653,25430,1.0098000474195843
New Mexico,41.0,12472,12143,24615,1.0270937988964837
New Mexico,42.0,13205,12665,25870,1.0426371891038295
New Mexico,43.0,10408,13194,23602,0.7888434136728816
New Mexico,44.0,10599,13119,23718,0.8079121884289961
New Mexico,45.0,10573,12519,23092,0.8445562744628166
New Mexico,46.0,9720,12682,22402,0.7664406245071755
New Mexico,47.0,9611,12521,22132,0.7675904480472806
New Mexico,48.0,8996,12964,21960,0.6939216291268128
New Mexico,49.0,8423,13055,21478,0.6451934124856377
New Mexico,50.0,8840,12711,21551,0.6954606246558099
New Mexico,51.0,8999,12616,21615,0.7133005707038681
New Mexico,52.0,9439,11906,21345,0.792793549470855
New Mexico,53.0,10464,11350,21814,0.9219383259911894
New Mexico,54.0,10284,11562,21846,0.8894654903995849
New Mexico,55.0,9983,12439,22422,0.8025564756009326
New Mexico,56.0,10518,12723,23241,0.8266918179674605
New Mexico,57.0,9985,14079,24064,0.7092123020100859
New Mexico,58.0,10289,13945,24234,0.7378271782000717
New Mexico,59.0,12770,13181,25951,0.9688187542675063
New Mexico,60.0,12575,12976,25551,0.969096794081381
New Mexico,61.0,13197,11529,24726,1.1446786364819153
New Mexico,62.0,12776,12187,24963,1.0483301879051448
New Mexico,63.0,10508,12419,22927,0.8461228762380224
New Mexico,64.0,10122,12875,22997,0.7861747572815534
New Mexico,65.0,9114,13362,22476,0.6820835204310732
New Mexico,66.0,9392,12783,22175,0.7347258077133694
New Mexico,67.0,9393,12440,21833,0.7550643086816721
New Mexico,68.0,10434,12722,23156,0.8201540638264424
New Mexico,69.0,10736,12695,23431,0.845687278456085
New Mexico,70.0,10891,12825,23716,0.8492007797270955
