"week","state_name","n","year","month_year","quarter","month","mean","std","trump_mean","clinton_mean","mean_diff","candidate","right_1_total","right_1_ratio","left_1_total","left_1_ratio","right_2std_total","right_2std_ratio","left_2std_total","left_2std_ratio","right_5_total","right_5_ratio","left_5_total","left_5_ratio","right_10_total","right_10_ratio","left_10_total","left_10_ratio","population","crime_rate","extreme_1_ratio","extreme_2std_ratio","extreme_5_ratio","extreme_10_ratio","extreme_1_total","extreme_2std_total","extreme_5_total","extreme_10_total","mean_diff_last","mean_diff_last2","trump_num","clinton_num","total_num","trump_ratio"
76,"South Dakota",0,2016,10,4,130,0.233137179473836,0.613894211563109,0.660642878800969,-0.38252769925567,1.04317057805664,"Trump",2962,0.129769989047097,193,0.00845564074479737,617,0.0270317634173056,11,0.000481927710843373,1232,0.0539759036144578,254,0.0111281489594743,2606,0.114173055859803,546,0.023921139101862,862890,0,0.138225629791895,0.027513691128149,0.0651040525739321,0.138094194961665,3155,628,1486,3152,1.03392043688766,1.04128438600184,13471,9354,22825,0.590186199342826
77,"South Dakota",0,2016,10,4,130,0.27660652080754,0.625183678453928,0.672778966918645,-0.429267774993189,1.10204674191183,"Trump",3405,0.13665917482742,207,0.00830791459303259,578,0.0231979450955209,11,0.000441483384170814,1438,0.0577139187670573,271,0.0108765451918446,2981,0.119641997110291,585,0.023478889067266,862890,0,0.144967089420453,0.0236394284796918,0.0685904639589019,0.143120886177557,3612,589,1709,3566,1.04317057805664,1.03392043688766,15959,8957,24916,0.640512120725638
78,"South Dakota",0,2016,10,4,130,0.288245042434526,0.631438609004637,0.683911446222643,-0.442604313484002,1.12651575970664,"Trump",3409,0.138870783770572,215,0.00875835098582369,545,0.0222014013361577,5,0.000203682581065667,1432,0.0583346912172071,300,0.01222095486394,2948,0.120091249796317,588,0.0239530715333225,862890,0,0.147629134756396,0.0224050839172234,0.0705556460811471,0.14404432132964,3624,550,1732,3536,1.10204674191183,1.04317057805664,15926,8622,24548,0.648769757210363
79,"South Dakota",0,2016,11,4,131,0.29107678618309,0.645614223819249,0.695234964809894,-0.465771382592994,1.16100634740289,"Trump",3457,0.143897768897769,252,0.0104895104895105,518,0.0215617715617716,9,0.000374625374625375,1482,0.0616883116883117,321,0.0133616383616384,3047,0.126831501831502,607,0.0252664002664003,862890,0,0.154387279387279,0.0219363969363969,0.07504995004995,0.152097902097902,3709,527,1803,3654,1.12651575970664,1.16100634740289,15661,8363,24024,0.651889776889777
4,"Idaho",1,2015,5,2,113,0.327810232626169,0.603631055175726,0.645459248223948,-0.518858723127611,1.16431797135156,"Trump",239,0.0810994231421785,45,0.0152697658635901,261,0.0885646420088225,15,0.00508992195453003,393,0.133355955208687,129,0.0437733288089583,849,0.2880895826264,208,0.0705802511028164,1651523,6.05501709634077e-07,0.0963691890057686,0.0936545639633526,0.177129284017645,0.358669833729216,284,276,522,1057,1.16100634740289,1.12651575970664,2143,804,2947,0.72718018323719
14,"Idaho",1,2015,8,3,116,0.332778854643134,0.655586285943913,0.697173378429819,-0.556201039078026,1.25337441750785,"Trump",354,0.111989876621322,60,0.0189813350205631,288,0.0911104080987029,3,0.000949066751028156,423,0.13381841189497,161,0.0509332489718444,888,0.280923758304334,253,0.0800379626700411,1651523,6.05501709634077e-07,0.130971211641885,0.0920594748497311,0.184751660866814,0.360961720974375,414,291,584,1141,1.16431797135156,1.16100634740289,2242,919,3161,0.709269218601708
19,"Idaho",1,2015,9,3,117,0.343742220449105,0.676851270960396,0.74173926878858,-0.549225776332865,1.29096504512144,"Trump",425,0.13302034428795,77,0.0241001564945227,339,0.106103286384977,13,0.00406885758998435,459,0.143661971830986,175,0.054773082942097,966,0.302347417840376,280,0.0876369327073552,1651523,6.05501709634077e-07,0.157120500782473,0.110172143974961,0.198435054773083,0.389984350547731,502,352,634,1246,1.25337441750785,1.16431797135156,2210,985,3195,0.69170579029734
24,"Idaho",1,2015,10,4,118,0.375640790645411,0.664828454286066,0.744803757156364,-0.542543858469785,1.28734761562615,"Trump",522,0.159584225007643,50,0.0152858453072455,373,0.114032405992051,8,0.00244573524915928,504,0.154081320697035,164,0.0501375726077652,977,0.298685417303577,278,0.0849892999082849,1651523,6.05501709634077e-07,0.174870070314888,0.116478141241211,0.2042188933048,0.383674717211862,572,381,668,1255,1.29096504512144,1.25337441750785,2333,938,3271,0.713237542036075
26,"Idaho",1,2015,10,4,118,0.384997363511651,0.681414962330859,0.745366155930571,-0.576761069589165,1.32212722551974,"Trump",615,0.180246189917937,74,0.0216881594372802,449,0.131594372801876,14,0.0041031652989449,593,0.17379835873388,185,0.0542203985932005,1085,0.31799531066823,294,0.0861664712778429,1651523,6.05501709634077e-07,0.201934349355217,0.135697538100821,0.228018757327081,0.404161781946073,689,463,778,1379,1.28734761562615,1.29096504512144,2482,930,3412,0.727432590855803
33,"Idaho",1,2015,12,4,120,0.375281836321153,0.70491824023624,0.777648888162161,-0.585139933685234,1.36278882184739,"Trump",581,0.177947932618683,92,0.0281776416539051,416,0.127411944869832,10,0.00306278713629403,539,0.165084226646248,189,0.0578866768759571,1032,0.316079632465544,322,0.0986217457886677,1651523,6.05501709634077e-07,0.206125574272588,0.130474732006126,0.222970903522205,0.414701378254211,673,426,728,1354,1.32212722551974,1.28734761562615,2301,964,3265,0.704747320061256
37,"Idaho",1,2016,1,1,121,0.363657616036012,0.723468438288992,0.786565667555444,-0.595987186693428,1.38255285424887,"Trump",653,0.191327278054498,97,0.0284207442133021,469,0.137415763258131,13,0.00380896571930853,580,0.169938470553765,216,0.0632874304131263,1097,0.321418107237035,332,0.0972751245238793,1682930,5.94201779040126e-07,0.2197480222678,0.141224728977439,0.233225900966891,0.418693231760914,750,482,796,1429,1.36278882184739,1.32212722551974,2369,1044,3413,0.694110753003223
39,"Idaho",1,2016,1,1,121,0.361691191972109,0.713974072560887,0.780151750635897,-0.574938163536144,1.35508991417204,"Trump",660,0.191193511008111,98,0.0283893395133256,471,0.136442641946698,15,0.00434530706836616,604,0.174971031286211,199,0.0576477404403244,1089,0.315469293163384,318,0.0921205098493627,1682930,5.94201779040126e-07,0.219582850521437,0.140787949015064,0.232618771726535,0.407589803012746,758,486,803,1407,1.38255285424887,1.36278882184739,2386,1066,3452,0.691193511008111
50,"Idaho",1,2016,4,2,124,0.467866637780074,0.782002763334348,0.928999183928981,-0.578014040996818,1.5070132249258,"Trump",1134,0.317469204927212,92,0.0257558790593505,669,0.187290033594625,3,0.00083986562150056,649,0.181690929451288,190,0.0531914893617021,1202,0.336506159014558,289,0.0809070548712206,1682930,5.94201779040126e-07,0.343225083986562,0.188129899216125,0.23488241881299,0.417413213885778,1226,672,839,1491,1.35508991417204,1.38255285424887,2479,1093,3572,0.694008958566629
53,"Idaho",1,2016,5,2,125,0.446041749394523,0.76941647738579,0.885995195701979,-0.590874551568031,1.47686974727001,"Trump",1082,0.299557032115172,104,0.0287929125138427,501,0.138704318936877,11,0.00304540420819491,578,0.160022148394241,206,0.0570321151716501,1142,0.316168327796235,295,0.081672203765227,1682930,5.94201779040126e-07,0.328349944629014,0.141749723145072,0.217054263565891,0.397840531561462,1186,512,784,1437,1.5070132249258,1.35508991417204,2536,1076,3612,0.702104097452935
54,"Idaho",1,2016,5,2,125,0.433971534892811,0.772211693194147,0.882797869568972,-0.600159337911658,1.48295720748063,"Trump",985,0.274602732088096,121,0.0337329244494006,429,0.119598550320602,19,0.00529690549205464,542,0.151101198773348,214,0.0596598829105102,1005,0.280178422079732,323,0.0900473933649289,1682930,5.94201779040126e-07,0.308335656537497,0.124895455812657,0.210761081683858,0.370225815444661,1106,448,756,1328,1.47686974727001,1.5070132249258,2501,1085,3587,0.69724003345414
56,"Idaho",1,2016,5,2,125,0.412599553648459,0.795748272102583,0.889815047532122,-0.628560163007288,1.51837521053941,"Trump",1050,0.286963651270839,133,0.0363487291609729,494,0.135009565455042,10,0.00273298715496037,606,0.165619021590599,269,0.073517354468434,1106,0.302268379338617,401,0.109592784913911,1682930,5.94201779040126e-07,0.323312380431812,0.137742552610003,0.239136376059033,0.411861164252528,1183,504,875,1507,1.48295720748063,1.47686974727001,2509,1150,3659,0.685706477179557
58,"Idaho",1,2016,6,2,126,0.439666413564075,0.805103300379999,0.920986182081387,-0.633336766992826,1.55432294907421,"Trump",1165,0.314524838012959,129,0.0348272138228942,472,0.127429805615551,8,0.00215982721382289,596,0.160907127429806,273,0.0737041036717063,1110,0.299676025917927,416,0.11231101511879,1682930,5.94201779040126e-07,0.349352051835853,0.129589632829374,0.234611231101512,0.411987041036717,1294,480,869,1526,1.51837521053941,1.48295720748063,2557,1147,3704,0.690334773218143
59,"Idaho",2,2016,6,2,126,0.482068634226103,0.795865157926811,0.934244201162819,-0.632235743916048,1.56647994507887,"Trump",1372,0.357757496740548,176,0.0458930899608866,419,0.109256844850065,11,0.00286831812255541,655,0.170795306388527,267,0.0696219035202086,1356,0.353585397653194,404,0.105345501955671,1682930,1.18840355808025e-06,0.403650586701434,0.112125162972621,0.240417209908735,0.458930899608866,1548,430,922,1760,1.55432294907421,1.51837521053941,2728,1107,3835,0.711342894393742
67,"Idaho",1,2016,8,3,128,0.479858868425025,0.776761418215874,0.94749082013424,-0.547205267124243,1.49469608725848,"Trump",1154,0.302887139107612,68,0.0178477690288714,444,0.116535433070866,2,0.0005249343832021,558,0.146456692913386,168,0.0440944881889764,1060,0.278215223097113,352,0.0923884514435696,1682930,5.94201779040126e-07,0.320734908136483,0.117060367454068,0.190551181102362,0.370603674540682,1222,446,726,1412,1.56647994507887,1.55432294907421,2618,1192,3810,0.687139107611549
68,"Idaho",1,2016,8,3,128,0.474181615872331,0.791080042099089,0.953248632221157,-0.559434868332381,1.51268350055354,"Trump",1429,0.358324974924774,90,0.022567703109328,403,0.101053159478435,5,0.00125376128385155,581,0.145687061183551,164,0.041123370110331,1103,0.276579739217653,274,0.0687061183550652,1682930,5.94201779040126e-07,0.380892678034102,0.102306920762287,0.186810431293882,0.345285857572718,1519,408,745,1377,1.49469608725848,1.56647994507887,2725,1263,3988,0.683299899699097
78,"Idaho",1,2016,10,4,130,0.390890107283264,0.839142066665516,0.952020285820811,-0.677355641192995,1.62937592701381,"Trump",1452,0.346291438111138,140,0.0333889816360601,245,0.0584307178631052,4,0.000953970903887431,670,0.159790126401145,200,0.0476985451943716,1319,0.314571905556881,337,0.0803720486525161,1682930,5.94201779040126e-07,0.379680419747198,0.0593846887669926,0.207488671595516,0.394943954209397,1592,249,870,1656,1.51268350055354,1.49469608725848,2749,1444,4193,0.655616503696637
79,"Idaho",1,2016,11,4,131,0.405191366726558,0.850191943455409,0.957762547486308,-0.710161105302176,1.66792365278848,"Trump",1442,0.353085210577865,165,0.0404015670910872,236,0.0577864838393732,8,0.0019588638589618,697,0.170666013712047,216,0.0528893241919687,1326,0.324681684622919,365,0.0893731635651322,1682930,5.94201779040126e-07,0.393486777668952,0.059745347698335,0.223555337904016,0.414054848188051,1607,244,913,1691,1.62937592701381,1.66792365278848,2731,1353,4084,0.668707149853085
1,"Idaho",0,2015,5,2,113,0.330779017108521,0.59432040065485,0.618384550555287,-0.527341982685709,1.145726533241,"Trump",193,0.0659153005464481,50,0.0170765027322404,215,0.0734289617486339,16,0.00546448087431694,364,0.12431693989071,125,0.0426912568306011,825,0.281762295081967,211,0.0720628415300546,1651523,0,0.0829918032786885,0.0788934426229508,0.167008196721311,0.353825136612022,243,231,489,1036,1.145726533241,1.145726533241,2193,735,2928,0.748975409836066
2,"Idaho",0,2015,5,2,113,0.314353060393537,0.600397680916628,0.620317029803477,-0.527532589275638,1.14784961907911,"Trump",211,0.0712837837837838,51,0.0172297297297297,276,0.0932432432432432,13,0.00439189189189189,393,0.13277027027027,117,0.039527027027027,820,0.277027027027027,219,0.0739864864864865,1651523,0,0.0885135135135135,0.0976351351351351,0.172297297297297,0.351013513513514,262,289,510,1039,1.145726533241,1.14784961907911,2171,789,2960,0.733445945945946
3,"Idaho",0,2015,5,2,113,0.316337365255007,0.597914868243159,0.636945461323497,-0.508251018413831,1.14519647973733,"Trump",203,0.0693069306930693,48,0.0163878456811198,259,0.0884260839877091,12,0.00409696142027996,379,0.129395698190509,122,0.0416524411061796,824,0.281324684192557,204,0.0696483441447593,1651523,0,0.0856947763741892,0.0925230454079891,0.171048139296688,0.350973028337316,251,271,501,1028,1.14784961907911,1.145726533241,2109,820,2929,0.720040969614203
5,"Idaho",0,2015,6,2,114,0.297996675540694,0.618584730728283,0.651936057904183,-0.528252544877386,1.18018860278157,"Trump",230,0.0761337305527971,43,0.0142336974511751,263,0.0870572658060245,10,0.0033101621979477,399,0.132075471698113,131,0.0433631247931149,844,0.279377689506786,235,0.0777888116517709,1651523,0,0.0903674280039722,0.0903674280039722,0.175438596491228,0.357166501158557,273,273,530,1079,1.14519647973733,1.14784961907911,2115,906,3021,0.700099304865938
6,"Idaho",0,2015,6,2,114,0.313453687321132,0.637906560278753,0.679721216466992,-0.543268299524051,1.22298951599104,"Trump",245,0.0840480274442539,47,0.0161234991423671,241,0.0826758147512864,6,0.00205831903945111,384,0.131732418524871,143,0.0490566037735849,820,0.281303602058319,240,0.0823327615780446,1651523,0,0.100171526586621,0.0847341337907376,0.180789022298456,0.363636363636364,292,247,527,1060,1.18018860278157,1.14519647973733,2042,873,2915,0.700514579759863
7,"Idaho",0,2015,6,2,114,0.315958244541841,0.649093433000166,0.69355889721542,-0.557293800185064,1.25085269740048,"Trump",272,0.0879120879120879,50,0.0161603102779573,247,0.0798319327731092,11,0.00355526826115061,416,0.134453781512605,156,0.0504201680672269,887,0.286683904330963,262,0.0846800258564964,1651523,0,0.104072398190045,0.0833872010342599,0.184873949579832,0.37136393018746,322,258,572,1149,1.22298951599104,1.18018860278157,2160,934,3094,0.698125404007757
8,"Idaho",0,2015,6,2,114,0.355893276006626,0.669728513683095,0.721986899672884,-0.577199008703712,1.2991859083766,"Trump",384,0.119962511715089,59,0.0184317400812246,305,0.0952827241487035,9,0.0028116213683224,521,0.162761636988441,156,0.0487347703842549,953,0.297719462667916,253,0.0790378006872852,1651523,0,0.138394251796314,0.0980943455170259,0.211496407372696,0.376757263355201,443,314,677,1206,1.25085269740048,1.22298951599104,2299,902,3201,0.718213058419244
9,"Idaho",0,2015,6,2,114,0.370345636336209,0.662019446812716,0.711374652227319,-0.581475607544055,1.29285025977137,"Trump",386,0.120211772033634,74,0.0230457801308004,280,0.087200249143569,17,0.00529430084085955,538,0.167549050140143,168,0.0523201494861414,982,0.305823730924946,261,0.0812830893802554,1651523,0,0.143257552164435,0.0924945499844285,0.219869199626285,0.387106820305201,460,297,706,1243,1.2991859083766,1.25085269740048,2364,847,3211,0.736219246340704
10,"Idaho",0,2015,7,3,115,0.375948323039993,0.65952754575691,0.711523248851356,-0.578153124652868,1.28967637350422,"Trump",367,0.11519146264909,74,0.0232266164469554,311,0.0976145637162586,21,0.00659133709981168,514,0.161330822347771,176,0.0552416823603264,953,0.299121155053358,249,0.0781544256120527,1651523,0,0.138418079096045,0.10420590081607,0.216572504708098,0.377275580665411,441,332,690,1202,1.29285025977137,1.2991859083766,2357,829,3186,0.739799121155053
11,"Idaho",0,2015,7,3,115,0.372846419358229,0.663513691373642,0.708564072154214,-0.584211486145609,1.29277555829982,"Trump",397,0.1240625,66,0.020625,335,0.1046875,13,0.0040625,539,0.1684375,171,0.0534375,977,0.3053125,262,0.081875,1651523,0,0.1446875,0.10875,0.221875,0.3871875,463,348,710,1239,1.28967637350422,1.29285025977137,2369,831,3200,0.7403125
12,"Idaho",0,2015,7,3,115,0.339590771154325,0.635203833402839,0.672016838835333,-0.57061377401387,1.2426306128492,"Trump",310,0.10150622134905,59,0.0193189259986902,285,0.0933202357563851,6,0.00196463654223969,428,0.140144073346431,164,0.0537000654878847,898,0.29404060248854,253,0.0828421741977734,1651523,0,0.120825147347741,0.0952848722986248,0.193844138834316,0.376882776686313,369,291,592,1151,1.29277555829982,1.28967637350422,2237,817,3054,0.732481990831696
13,"Idaho",0,2015,7,3,115,0.33238024627216,0.648235333486894,0.687608158445366,-0.564975247104203,1.25258340554957,"Trump",356,0.112302839116719,72,0.0227129337539432,325,0.102523659305994,5,0.00157728706624606,459,0.144794952681388,174,0.0548895899053628,935,0.294952681388013,261,0.0823343848580442,1651523,0,0.135015772870662,0.10410094637224,0.199684542586751,0.377287066246057,428,330,633,1196,1.2426306128492,1.29277555829982,2271,899,3170,0.716403785488959
15,"Idaho",0,2015,8,3,116,0.355682084946636,0.652006907056094,0.71073256335811,-0.551087014288113,1.26181957764622,"Trump",349,0.111465985308208,62,0.0198019801980198,259,0.0827211753433408,4,0.00127754710954966,458,0.146279144043437,159,0.0507824976045992,899,0.287128712871287,240,0.0766528265729799,1651523,0,0.131267965506228,0.0839987224528904,0.197061641648036,0.363781539444267,411,263,617,1139,1.25258340554957,1.2426306128492,2250,881,3131,0.718620249121686
16,"Idaho",0,2015,8,3,116,0.3551665394165,0.664389571817311,0.723859827528703,-0.563718057225171,1.28757788475387,"Trump",403,0.127370417193426,64,0.0202275600505689,280,0.0884955752212389,4,0.00126422250316056,449,0.141908975979772,166,0.0524652338811631,880,0.278128950695322,260,0.0821744627054362,1651523,0,0.147597977243995,0.0897597977243995,0.194374209860936,0.360303413400759,467,284,615,1140,1.26181957764622,1.25258340554957,2258,906,3164,0.713653603034134
17,"Idaho",0,2015,8,3,116,0.350329727145759,0.672523838417636,0.735027549717643,-0.557782952552231,1.29281050226987,"Trump",427,0.133187772925764,68,0.0212102308172177,284,0.0885839051777916,11,0.00343106674984404,471,0.14691203992514,168,0.0524017467248908,916,0.285714285714286,285,0.0888958203368684,1651523,0,0.154398003742982,0.0920149719276357,0.199313786650031,0.374610106051154,495,295,639,1201,1.28757788475387,1.26181957764622,2252,954,3206,0.702432938240799
18,"Idaho",0,2015,8,3,116,0.355255040047633,0.68056670909468,0.745106661826474,-0.565877025291015,1.31098368711749,"Trump",434,0.135709818636648,77,0.0240775484677924,321,0.100375234521576,11,0.0034396497811132,469,0.146654158849281,178,0.0556597873671044,948,0.296435272045028,286,0.0894308943089431,1651523,0,0.15978736710444,0.103814884302689,0.202313946216385,0.385866166353971,511,332,647,1234,1.29281050226987,1.28757788475387,2247,951,3198,0.702626641651032
20,"Idaho",0,2015,9,3,117,0.341826729718635,0.674092536815768,0.733717818649392,-0.548724537387171,1.28244235603656,"Trump",431,0.135919268369599,68,0.021444339325134,340,0.10722169662567,17,0.00536108483128351,465,0.146641438032167,177,0.0558183538315989,926,0.292021444339325,270,0.0851466414380322,1651523,0,0.157363607694734,0.112582781456954,0.202459791863765,0.377168085777357,499,357,642,1196,1.31098368711749,1.29281050226987,2202,969,3171,0.69441816461684
21,"Idaho",0,2015,9,3,117,0.349730902190454,0.680344143241642,0.738217230853193,-0.564795927301015,1.30301315815421,"Trump",472,0.150991682661548,61,0.0195137555982086,353,0.112923864363404,10,0.00319897632757518,452,0.144593730006398,163,0.0521433141394754,907,0.290147152911068,265,0.0847728726807422,1651523,0,0.170505438259757,0.116122840690979,0.196737044145873,0.374920025591811,533,363,615,1172,1.28244235603656,1.31098368711749,2194,932,3126,0.701855406269994
22,"Idaho",0,2015,9,3,117,0.357353026103953,0.669610289190951,0.733307325062576,-0.559648546573386,1.29295587163596,"Trump",460,0.145385587863464,54,0.0170670037926675,348,0.109987357774968,7,0.00221238938053097,448,0.141592920353982,158,0.049936788874842,921,0.291087231352718,278,0.0878634639696587,1651523,0,0.162452591656131,0.112199747155499,0.191529709228824,0.378950695322377,514,355,606,1199,1.30301315815421,1.28244235603656,2244,920,3164,0.709228824273072
23,"Idaho",0,2015,10,4,118,0.391100808334509,0.664628506649102,0.757735096803498,-0.540985235067488,1.29872033187099,"Trump",517,0.164544875875239,51,0.0162316995544239,348,0.11075747931254,4,0.00127307447485678,480,0.152768936982813,157,0.0499681731381286,930,0.295989815404201,266,0.0846594525779758,1651523,0,0.180776575429663,0.112030553787397,0.202737110120942,0.380649267982177,568,352,637,1196,1.29295587163596,1.30301315815421,2255,887,3142,0.717695735200509
25,"Idaho",0,2015,10,4,118,0.385093892382488,0.666853398073534,0.745076518281532,-0.544731920419247,1.28980843870078,"Trump",563,0.169323308270677,71,0.0213533834586466,407,0.122406015037594,10,0.00300751879699248,557,0.167518796992481,186,0.0559398496240602,1040,0.312781954887218,285,0.0857142857142857,1651523,0,0.190676691729323,0.125413533834586,0.223458646616541,0.398496240601504,634,417,743,1325,1.29872033187099,1.29295587163596,2397,928,3325,0.720902255639098
27,"Idaho",0,2015,11,4,119,0.376394426680017,0.685412036945208,0.741661269470543,-0.578948618711728,1.32060988818227,"Trump",592,0.17345443891005,73,0.0213888075007325,414,0.121300908291825,12,0.00351596835628479,556,0.162906533841195,189,0.0553765016114855,1075,0.314972165250513,294,0.0861412247289774,1651523,0,0.194843246410782,0.12481687664811,0.218283035452681,0.40111338997949,665,426,745,1369,1.28980843870078,1.29872033187099,2469,944,3413,0.723410489305596
28,"Idaho",0,2015,11,4,119,0.378885065329501,0.697929318686115,0.752526168777112,-0.597351690061277,1.34987785883839,"Trump",583,0.171672555948174,95,0.0279740871613663,395,0.116313309776207,14,0.00412249705535925,554,0.163133097762073,207,0.0609540636042403,1063,0.31301531213192,313,0.0921672555948174,1651523,0,0.199646643109541,0.120435806831567,0.224087161366313,0.405182567726737,678,409,761,1376,1.32060988818227,1.28980843870078,2456,940,3396,0.723203769140165
29,"Idaho",0,2015,11,4,119,0.370837177162551,0.706880860134629,0.764175517387961,-0.606682926788851,1.37085844417681,"Trump",595,0.174384525205158,92,0.0269636576787808,383,0.112250879249707,10,0.00293083235638921,537,0.157385697538101,206,0.0603751465416178,1037,0.303927315357562,317,0.0929073856975381,1651523,0,0.201348182883939,0.115181711606096,0.217760844079719,0.3968347010551,687,393,743,1354,1.34987785883839,1.32060988818227,2433,979,3412,0.713071512309496
30,"Idaho",0,2015,11,4,119,0.365646701676708,0.704652544093591,0.771184197661428,-0.589646791904318,1.36083098956575,"Trump",578,0.17451690821256,88,0.0265700483091787,368,0.111111111111111,11,0.00332125603864734,529,0.159722222222222,204,0.0615942028985507,991,0.299214975845411,312,0.0942028985507246,1651523,0,0.201086956521739,0.114432367149758,0.221316425120773,0.393417874396135,666,379,733,1303,1.37085844417681,1.34987785883839,2325,987,3312,0.701992753623188
31,"Idaho",0,2015,12,4,120,0.374617447549125,0.696333721322262,0.770461153066088,-0.586304498690175,1.35676565175626,"Trump",570,0.173410404624277,74,0.0225129297231518,375,0.114085792515972,11,0.00334651658046851,515,0.156677821721935,197,0.0599330696683906,990,0.301186492242166,320,0.0973532096136294,1651523,0,0.195923334347429,0.117432309096441,0.216610891390326,0.398539701855796,644,386,712,1310,1.36083098956575,1.37085844417681,2328,959,3287,0.708244599939154
32,"Idaho",0,2015,12,4,120,0.380431151156926,0.693570691855977,0.775719377049674,-0.572314829199955,1.34803420624963,"Trump",555,0.173872180451128,54,0.0169172932330827,400,0.12531328320802,10,0.0031328320802005,519,0.162593984962406,174,0.0545112781954887,982,0.307644110275689,287,0.0899122807017544,1651523,0,0.190789473684211,0.128446115288221,0.217105263157895,0.397556390977444,609,410,693,1269,1.35676565175626,1.36083098956575,2256,936,3192,0.706766917293233
34,"Idaho",0,2015,12,4,120,0.366896169850318,0.717778527016907,0.781841850167094,-0.592873188722385,1.37471503888948,"Trump",622,0.187745246000604,97,0.0292785994566858,423,0.127678840929671,10,0.00301841231512225,539,0.162692423785089,198,0.0597645638394205,1027,0.309990944763055,342,0.103229701177181,1651523,0,0.217023845457289,0.130697253244793,0.22245698762451,0.413220645940235,719,433,737,1369,1.34803420624963,1.35676565175626,2313,1000,3313,0.698158768487775
35,"Idaho",0,2015,12,4,120,0.361712429824356,0.727742717185488,0.792992762393321,-0.594893034058199,1.38788579645152,"Trump",651,0.194328358208955,102,0.0304477611940299,452,0.134925373134328,16,0.00477611940298507,569,0.169850746268657,215,0.0641791044776119,1072,0.32,343,0.102388059701493,1651523,0,0.224776119402985,0.139701492537313,0.234029850746269,0.422388059701493,753,468,784,1415,1.37471503888948,1.34803420624963,2309,1041,3350,0.689253731343284
36,"Idaho",0,2016,1,1,121,0.358177072699956,0.729295995627094,0.780708513514804,-0.615234317952571,1.39594283146737,"Trump",659,0.19235259778167,114,0.0332749562171629,460,0.134267367192061,13,0.00379451255107998,596,0.173963806187974,223,0.0650904845300642,1079,0.314944541739638,342,0.0998248686514886,1682930,0,0.225627553998832,0.138061879743141,0.239054290718039,0.414769410391127,773,473,819,1421,1.38788579645152,1.37471503888948,2389,1037,3426,0.697314652656159
38,"Idaho",0,2016,1,1,121,0.370099456210883,0.735998690534918,0.802564963941829,-0.599035153018563,1.40160011696039,"Trump",694,0.203937702027623,109,0.0320305612694681,472,0.138701146047605,14,0.0041140170437849,609,0.178959741404643,220,0.0646488392594769,1120,0.329121363502792,325,0.0955039670878637,1682930,0,0.235968263297091,0.14281516309139,0.24360858066412,0.424625330590655,803,486,829,1445,1.39594283146737,1.38788579645152,2353,1050,3403,0.691448721716133
40,"Idaho",0,2016,1,1,121,0.380819966683661,0.727161308263319,0.809213256155597,-0.572855561841713,1.38206881799731,"Trump",746,0.216106604866744,89,0.0257821552723059,492,0.14252607184241,14,0.00405561993047509,644,0.186558516801854,197,0.0570683661645423,1139,0.329953650057937,309,0.089513325608343,1682930,0,0.24188876013905,0.146581691772885,0.243626882966396,0.41946697566628,835,506,841,1448,1.40160011696039,1.39594283146737,2382,1070,3452,0.690034762456547
41,"Idaho",0,2016,2,1,122,0.394312845611023,0.733754271043537,0.821700102621061,-0.571808397463578,1.39350850008464,"Trump",760,0.228296785821568,98,0.0294382697506759,509,0.152898768398919,12,0.0036046860919195,613,0.184139381195554,194,0.0582757584860318,1115,0.334935416040853,292,0.0877140282367077,1682930,0,0.257735055572244,0.156503454490838,0.242415139681586,0.422649444277561,858,521,807,1407,1.38206881799731,1.40160011696039,2308,1021,3329,0.693301291679183
42,"Idaho",0,2016,2,1,122,0.377707626840468,0.738654337687444,0.81855260663409,-0.583365257429892,1.40191786406398,"Trump",817,0.224573941726223,106,0.0291368884002199,525,0.144310060472787,12,0.00329851566794942,647,0.177844969763606,199,0.0547003848268279,1183,0.325178669598681,317,0.0871357888949972,1682930,0,0.253710830126443,0.147608576140737,0.232545354590434,0.412314458493678,923,537,846,1500,1.39350850008464,1.38206881799731,2494,1144,3638,0.685541506322155
43,"Idaho",0,2016,2,1,122,0.398713039995105,0.761425888726617,0.85729401317743,-0.593008400261077,1.45030241343851,"Trump",941,0.260088446655611,106,0.029297954671089,569,0.157269209508015,9,0.00248756218905473,674,0.186290768380321,206,0.0569375345494748,1207,0.333609729132117,306,0.0845771144278607,1682930,0,0.2893864013267,0.15975677169707,0.243228302929795,0.418186843559978,1047,578,880,1513,1.40191786406398,1.39350850008464,2474,1144,3618,0.683803206191266
44,"Idaho",0,2016,3,1,123,0.388155192630691,0.761258145102827,0.852015365449701,-0.592114900013229,1.44413026546293,"Trump",917,0.250889192886457,108,0.0295485636114911,598,0.163611491108071,8,0.00218878248974008,676,0.184952120383037,210,0.0574555403556772,1181,0.32311901504788,325,0.0889192886456908,1682930,0,0.280437756497948,0.165800273597811,0.242407660738714,0.41203830369357,1025,606,886,1506,1.45030241343851,1.40191786406398,2481,1174,3655,0.678796169630643
45,"Idaho",0,2016,3,1,123,0.383174411650063,0.77040929868941,0.864026733528857,-0.592019328141126,1.45604606166998,"Trump",956,0.267412587412587,92,0.0257342657342657,532,0.148811188811189,10,0.0027972027972028,645,0.18041958041958,196,0.0548251748251748,1161,0.324755244755245,299,0.0836363636363636,1682930,0,0.293146853146853,0.151608391608392,0.235244755244755,0.408391608391608,1048,542,841,1460,1.44413026546293,1.45030241343851,2394,1180,3575,0.66965034965035
