"week","state_name","n","year","month_year","quarter","month","mean","std","trump_mean","clinton_mean","mean_diff","candidate","right_1_total","right_1_ratio","left_1_total","left_1_ratio","right_2std_total","right_2std_ratio","left_2std_total","left_2std_ratio","right_5_total","right_5_ratio","left_5_total","left_5_ratio","right_10_total","right_10_ratio","left_10_total","left_10_ratio","posts","Census","Estimates Base","2010","2011","2012","2013","2014","2015","2016","2017","2018","population","crime"
55,"Arizona",6,2016,5,2,125,0.422082050701066,0.647851888919357,0.754627552424996,-0.407202623735553,1.16183017616055,"Trump",43646,0.221312888537325,1767,0.00895981015546564,19448,0.0986136886833592,115,0.000583122902025211,23418,0.118744105388056,3380,0.0171387426856106,46878,0.237701177401199,6390,0.0324013508168791,301,"6,392,017 ","6,392,288 ","6,407,774 ","6,473,497 ","6,556,629 ","6,634,999 ","6,733,840 ","6,833,596 ","6,945,452 ","7,048,876 ","7,171,646 ",6945452,357
57,"Arizona",2,2016,5,2,125,0.456288095160902,0.671806189086393,0.800536596776199,-0.423368821516612,1.22390541829281,"Trump",52302,0.2584627244784,2127,0.0105110744324415,19618,0.0969469949297779,127,0.000627600589055041,25325,0.125149487541881,4215,0.020829421124937,50109,0.247625495409126,7015,0.0346662845056781,274,"6,392,017 ","6,392,288 ","6,407,774 ","6,473,497 ","6,556,629 ","6,634,999 ","6,733,840 ","6,833,596 ","6,945,452 ","7,048,876 ","7,171,646 ",6945452,347
58,"Arizona",2,2016,6,2,126,0.460403004292367,0.671350696012074,0.801371376275007,-0.420131380145235,1.22150275642024,"Trump",52625,0.259856011376879,2357,0.0116385865808134,20064,0.0990736534397282,110,0.000543166959647633,25388,0.125362934286674,4260,0.0210353749827174,50484,0.249284007189555,7024,0.034683679314227,169,"6,392,017 ","6,392,288 ","6,407,774 ","6,473,497 ","6,556,629 ","6,634,999 ","6,733,840 ","6,833,596 ","6,945,452 ","7,048,876 ","7,171,646 ",6945452,365
59,"Arizona",8,2016,6,2,126,0.475852460562704,0.659901086738243,0.790602219288041,-0.427399727920295,1.21800194720834,"Trump",53529,0.257098806939348,2229,0.0107058461893143,18649,0.0895708055560892,108,0.00051872202263165,27174,0.130516224472152,4109,0.0197354517684579,52649,0.252872183051238,6949,0.0333759197709938,186,"6,392,017 ","6,392,288 ","6,407,774 ","6,473,497 ","6,556,629 ","6,634,999 ","6,733,840 ","6,833,596 ","6,945,452 ","7,048,876 ","7,171,646 ",6945452,350
60,"Arizona",3,2016,6,2,126,0.469852190550135,0.659235464249797,0.782142317806934,-0.426055899205484,1.20819821701242,"Trump",53285,0.257014417117252,1807,0.00871586847576005,20642,0.099564447745788,88,0.000424458453717147,27356,0.131948698407798,3907,0.0188449906667374,53084,0.25604491542183,6896,0.0332621079185619,198,"6,392,017 ","6,392,288 ","6,407,774 ","6,473,497 ","6,556,629 ","6,634,999 ","6,733,840 ","6,833,596 ","6,945,452 ","7,048,876 ","7,171,646 ",6945452,352
61,"Arizona",5,2016,6,2,126,0.480955414840948,0.646953311457722,0.761888082872042,-0.45276187354331,1.21464995641535,"Trump",51580,0.245046106484363,1762,0.00837090421918277,18614,0.0884313343563383,72,0.000342057380125516,27647,0.131345283171252,3486,0.0165612781544104,53130,0.252409841750954,6290,0.0298825127915208,189,"6,392,017 ","6,392,288 ","6,407,774 ","6,473,497 ","6,556,629 ","6,634,999 ","6,733,840 ","6,833,596 ","6,945,452 ","7,048,876 ","7,171,646 ",6945452,344
62,"Arizona",4,2016,7,3,127,0.495150665477705,0.659029300926917,0.791793826373375,-0.458479909949619,1.25027373632299,"Trump",55722,0.26107979702852,2089,0.00978779828420693,18386,0.086145744017917,75,0.000351404916857597,28926,0.135529848333638,3775,0.0176873808151657,55044,0.257903096580127,6737,0.0315655323315951,2533,"6,392,017 ","6,392,288 ","6,407,774 ","6,473,497 ","6,556,629 ","6,634,999 ","6,733,840 ","6,833,596 ","6,945,452 ","7,048,876 ","7,171,646 ",6945452,296
63,"Arizona",6,2016,7,3,127,0.497057563198297,0.669812293323537,0.801479921162912,-0.467612318532164,1.26909223969508,"Trump",57394,0.273097987714064,2185,0.0103968899737818,18591,0.0884615933650236,70,0.000333081143324816,27900,0.132756627125177,3728,0.0177389500330702,54508,0.259365528004987,6769,0.0322089465595097,1750,"6,392,017 ","6,392,288 ","6,407,774 ","6,473,497 ","6,556,629 ","6,634,999 ","6,733,840 ","6,833,596 ","6,945,452 ","7,048,876 ","7,171,646 ",6945452,307
64,"Arizona",4,2016,7,3,127,0.496688960721481,0.677666827549552,0.816122172440909,-0.461242872095565,1.27736504453647,"Trump",59598,0.282254321572342,2393,0.011333175467677,18637,0.0882642671086905,71,0.000336253847975373,28277,0.133919014918305,3785,0.0179256452758702,55097,0.260937721998579,6777,0.0320956665877338,1308,"6,392,017 ","6,392,288 ","6,407,774 ","6,473,497 ","6,556,629 ","6,634,999 ","6,733,840 ","6,833,596 ","6,945,452 ","7,048,876 ","7,171,646 ",6945452,302
65,"Arizona",5,2016,7,3,127,0.496078840767484,0.687871679364761,0.853926940563491,-0.423923519406073,1.27785045996956,"Trump",62330,0.299282164549972,2307,0.0110772333325331,20218,0.0970782416632655,97,0.000465752766907546,27939,0.134151201594123,3896,0.018706935874967,55217,0.265128562168391,6847,0.0328763834537728,556,"6,392,017 ","6,392,288 ","6,407,774 ","6,473,497 ","6,556,629 ","6,634,999 ","6,733,840 ","6,833,596 ","6,945,452 ","7,048,876 ","7,171,646 ",6945452,322
66,"Arizona",1,2016,8,3,128,0.492484158012056,0.670216303454624,0.828908216708014,-0.407610602781141,1.23651881948915,"Trump",57617,0.277260740683708,2028,0.00975900831536803,20191,0.0971618032029566,130,0.000625577456113335,27422,0.131958346165691,3817,0.0183679165383431,53780,0.258796581459809,6710,0.0322894210040037,685,"6,392,017 ","6,392,288 ","6,407,774 ","6,473,497 ","6,556,629 ","6,634,999 ","6,733,840 ","6,833,596 ","6,945,452 ","7,048,876 ","7,171,646 ",6945452,352
67,"Arizona",4,2016,8,3,128,0.500578027129881,0.671345619795207,0.834762452037323,-0.399937853605273,1.2347003056426,"Trump",57437,0.280209192161148,1573,0.00767395684435967,21366,0.104235067982574,92,0.000448826465150089,27076,0.132091580113085,3638,0.0177481595675655,52797,0.257572726962274,6640,0.0323935622673542,467,"6,392,017 ","6,392,288 ","6,407,774 ","6,473,497 ","6,556,629 ","6,634,999 ","6,733,840 ","6,833,596 ","6,945,452 ","7,048,876 ","7,171,646 ",6945452,380
68,"Arizona",4,2016,8,3,128,0.526336919394153,0.673669815005247,0.837969219271973,-0.415614896158913,1.25358411543089,"Trump",61655,0.293598034266993,2268,0.0108001028581225,19088,0.0908961037724169,133,0.000633339365136811,27688,0.131848874751188,3694,0.0175906437204164,54114,0.257688168458747,6633,0.0315860151049058,887,"6,392,017 ","6,392,288 ","6,407,774 ","6,473,497 ","6,556,629 ","6,634,999 ","6,733,840 ","6,833,596 ","6,945,452 ","7,048,876 ","7,171,646 ",6945452,326
69,"Arizona",4,2016,8,3,128,0.526461973865189,0.658483410597606,0.818286788219995,-0.415536289134139,1.23382307735413,"Trump",60963,0.286694475665558,2441,0.0114794418762139,19193,0.0902601097624635,259,0.00121801534040942,29224,0.137433514703185,3692,0.0173625970532494,56123,0.263933107914278,6605,0.0310617425614063,398,"6,392,017 ","6,392,288 ","6,407,774 ","6,473,497 ","6,556,629 ","6,634,999 ","6,733,840 ","6,833,596 ","6,945,452 ","7,048,876 ","7,171,646 ",6945452,306
70,"Arizona",2,2016,8,3,128,0.53408517890804,0.669141533814941,0.838221696089813,-0.423934006850412,1.26215570294022,"Trump",63027,0.295035693387946,2619,0.0122598010532475,20875,0.0977179637214746,186,0.000870684610883558,31738,0.148568753657109,3879,0.0181579871269748,59304,0.277607957870099,6705,0.0313867758923347,487,"6,392,017 ","6,392,288 ","6,407,774 ","6,473,497 ","6,556,629 ","6,634,999 ","6,733,840 ","6,833,596 ","6,945,452 ","7,048,876 ","7,171,646 ",6945452,289
71,"Arizona",7,2016,9,3,129,0.53852422515485,0.672082789424339,0.861723337153695,-0.41394966668266,1.27567300383636,"Trump",65474,0.30263839071109,2563,0.0118468734977628,21618,0.0999241948008727,169,0.00078116333247051,33631,0.155451503161631,3820,0.0176570646747772,62101,0.287047479939356,6863,0.0317226269274859,250,"6,392,017 ","6,392,288 ","6,407,774 ","6,473,497 ","6,556,629 ","6,634,999 ","6,733,840 ","6,833,596 ","6,945,452 ","7,048,876 ","7,171,646 ",6945452,202
72,"Arizona",4,2016,9,3,129,0.533323089686247,0.663983550070804,0.86189014453692,-0.41276523358403,1.27465537812095,"Trump",66223,0.298258809540967,2147,0.00966977732939396,23021,0.103683252864452,139,0.000626035886719031,36257,0.163296281617064,3716,0.0167363262953088,66185,0.298087663039562,6768,0.0304820926713267,355,"6,392,017 ","6,392,288 ","6,407,774 ","6,473,497 ","6,556,629 ","6,634,999 ","6,733,840 ","6,833,596 ","6,945,452 ","7,048,876 ","7,171,646 ",6945452,223
73,"Arizona",6,2016,9,3,129,0.545781687906095,0.672033051894136,0.87409810313257,-0.433710117485058,1.30780822061763,"Trump",70983,0.314516879422568,2113,0.0093624412355055,21883,0.0969608620712574,128,0.000567152142993234,37644,0.166795900553416,3699,0.016389810757281,68790,0.304799968097692,6708,0.0297223169937392,2127,"6,392,017 ","6,392,288 ","6,407,774 ","6,473,497 ","6,556,629 ","6,634,999 ","6,733,840 ","6,833,596 ","6,945,452 ","7,048,876 ","7,171,646 ",6945452,223
74,"Arizona",4,2016,9,3,129,0.545985179694233,0.665686574299148,0.873334272038894,-0.427833929601219,1.30116820164011,"Trump",71090,0.311612371567837,2480,0.0108707087000736,19379,0.0849449451204545,138,0.000604902338955711,38465,0.168605568608199,3742,0.0164024967563208,70284,0.308079391240313,6741,0.0295481642529018,1084,"6,392,017 ","6,392,288 ","6,407,774 ","6,473,497 ","6,556,629 ","6,634,999 ","6,733,840 ","6,833,596 ","6,945,452 ","7,048,876 ","7,171,646 ",6945452,252
75,"Arizona",2,2016,10,4,130,0.559531827824651,0.670037815008144,0.883796744969486,-0.431865579147443,1.31566232411693,"Trump",75237,0.329266211230684,2572,0.0112560667661565,20091,0.0879259865469871,130,0.000568930279782406,38935,0.170394618794831,3787,0.0165733766887382,70544,0.308727828130539,6828,0.029881968848879,499,"6,392,017 ","6,392,288 ","6,407,774 ","6,473,497 ","6,556,629 ","6,634,999 ","6,733,840 ","6,833,596 ","6,945,452 ","7,048,876 ","7,171,646 ",6945452,239
76,"Arizona",5,2016,10,4,130,0.56937880415601,0.67933734585886,0.887558516157838,-0.454439635174814,1.34199815133265,"Trump",79526,0.345703591968388,2834,0.0123195430379802,20971,0.0911620102503467,108,0.00046948152720602,39646,0.172343190996388,3932,0.0170926052312414,72639,0.315765450506649,7144,0.0310553336144426,293,"6,392,017 ","6,392,288 ","6,407,774 ","6,473,497 ","6,556,629 ","6,634,999 ","6,733,840 ","6,833,596 ","6,945,452 ","7,048,876 ","7,171,646 ",6945452,248
77,"Arizona",3,2016,10,4,130,0.595628200576929,0.675548107904838,0.893895684697313,-0.501859883896358,1.39575556859367,"Trump",86645,0.35849642103521,3031,0.0125408581240432,17761,0.073486697836071,84,0.000347552650088957,43708,0.180843228929621,4147,0.0171583433323679,78811,0.326082998882866,7373,0.0305060201084033,271,"6,392,017 ","6,392,288 ","6,407,774 ","6,473,497 ","6,556,629 ","6,634,999 ","6,733,840 ","6,833,596 ","6,945,452 ","7,048,876 ","7,171,646 ",6945452,248
78,"Arizona",1,2016,10,4,130,0.602408738344163,0.675103028528833,0.894835200932951,-0.517660752527292,1.41249595346024,"Trump",88419,0.365568680307772,2993,0.012374569494805,16772,0.0693438956120512,77,0.000318356782860002,44479,0.183898588893896,4192,0.0173318393993393,80254,0.331810457813592,7246,0.0299586136182282,194,"6,392,017 ","6,392,288 ","6,407,774 ","6,473,497 ","6,556,629 ","6,634,999 ","6,733,840 ","6,833,596 ","6,945,452 ","7,048,876 ","7,171,646 ",6945452,264
79,"Arizona",6,2016,11,4,131,0.597655087191942,0.677686921544942,0.889344678682576,-0.532745017719196,1.42208969640177,"Trump",87997,0.364381338070452,3171,0.013130597895626,16017,0.0663238052646617,82,0.000339548731454221,45132,0.186884309121852,4141,0.0171472109384382,80749,0.33436854288045,7210,0.0298554433388406,302,"6,392,017 ","6,392,288 ","6,407,774 ","6,473,497 ","6,556,629 ","6,634,999 ","6,733,840 ","6,833,596 ","6,945,452 ","7,048,876 ","7,171,646 ",6945452,303
56,"Arizona",0,2016,5,2,125,0.438506667504037,0.654995687829991,0.763982973405073,-0.426154928177229,1.1901379015823,"Trump",46358,0.229612128956844,2039,0.0100992090026102,19413,0.0961529889002808,104,0.000515114142359718,24588,0.121784870503276,3597,0.0178160150968068,48971,0.242554371783632,6591,0.0326453587720471,378,"6,392,017 ","6,392,288 ","6,407,774 ","6,473,497 ","6,556,629 ","6,634,999 ","6,733,840 ","6,833,596 ","6,945,452 ","7,048,876 ","7,171,646 ",6945452,357
1,"Connecticut",1,2015,5,2,113,-0.273420150780799,0.218483088562279,0.0616986440701129,-0.323238788421499,0.384937432491612,"Clinton",759,0.00228590359450058,879,0.00264731127742557,820,0.00246961916665412,150,0.000451759603656241,961,0.00289427319409098,3978,0.0119806646889635,1859,0.00559880735464635,8543,0.0257292152935685,1078,"3,574,097 ","3,574,147 ","3,579,125 ","3,588,023 ","3,594,395 ","3,594,915 ","3,594,783 ","3,587,509 ","3,578,674 ","3,573,880 ","3,572,665 ",3587509,1781
2,"Connecticut",3,2015,5,2,113,-0.275442376404396,0.213473698334212,0.0866994662829734,-0.321179308366396,0.407878774649369,"Clinton",624,0.00186809568002874,903,0.00270334999850313,679,0.00203275154926204,150,0.00044906146154537,922,0.00276023111696554,3054,0.00914289135706374,1989,0.00595455498009161,7978,0.0238840822680598,453,"3,574,097 ","3,574,147 ","3,579,125 ","3,588,023 ","3,594,395 ","3,594,915 ","3,594,783 ","3,587,509 ","3,578,674 ","3,573,880 ","3,572,665 ",3587509,1756
3,"Connecticut",2,2015,5,2,113,-0.28121642865624,0.211854748653592,0.279750895379383,-0.314068176480208,0.59381907185959,"Clinton",502,0.00143547100319979,794,0.00227044616840763,736,0.00210459493696223,153,0.000437504110536986,978,0.00279659490264819,3265,0.00933628052877948,2112,0.00603927242780467,11668,0.0333646925604285,528,"3,574,097 ","3,574,147 ","3,579,125 ","3,588,023 ","3,594,395 ","3,594,915 ","3,594,783 ","3,587,509 ","3,578,674 ","3,573,880 ","3,572,665 ",3587509,1769
4,"Connecticut",2,2015,5,2,113,-0.267372701758846,0.222367468049948,0.0824106294053248,-0.31595359197636,0.398364221381684,"Clinton",574,0.0016599046277794,1067,0.00308557184292791,610,0.00176401014450424,254,0.00073452225689193,1096,0.00316943462028959,3698,0.0106939500235683,2112,0.00610752364785731,12335,0.035670598577803,768,"3,574,097 ","3,574,147 ","3,579,125 ","3,588,023 ","3,594,395 ","3,594,915 ","3,594,783 ","3,587,509 ","3,578,674 ","3,573,880 ","3,572,665 ",3587509,1797
5,"Connecticut",2,2015,6,2,114,-0.268210577413124,0.23416667448311,0.0839717023829911,-0.322157131603012,0.406128833986003,"Clinton",632,0.00173880028283017,937,0.00257793649527195,658,0.001810333205858,192,0.000528243123897774,1316,0.00362066641171599,4499,0.0123779469500838,2240,0.00616283644547403,12953,0.0356371519992076,525,"3,574,097 ","3,574,147 ","3,579,125 ","3,588,023 ","3,594,395 ","3,594,915 ","3,594,783 ","3,587,509 ","3,578,674 ","3,573,880 ","3,572,665 ",3587509,1643
6,"Connecticut",2,2015,6,2,114,-0.255766158674832,0.246038067074714,0.0928020722635566,-0.314491867258304,0.407293939521861,"Clinton",596,0.00177227987748669,1073,0.00319069850426715,588,0.00174849088584258,170,0.00050551607243748,968,0.00287846798893812,4331,0.0128787653513337,1906,0.0056677272592108,9690,0.0288144161289363,844,"3,574,097 ","3,574,147 ","3,579,125 ","3,588,023 ","3,594,395 ","3,594,915 ","3,594,783 ","3,587,509 ","3,578,674 ","3,573,880 ","3,572,665 ",3587509,1739
7,"Connecticut",1,2015,6,2,114,-0.257387462814419,0.243747604161978,0.0732269861106461,-0.323362273813616,0.396589259924262,"Clinton",514,0.00139678088203723,1384,0.00376098198587458,486,0.00132069165110914,195,0.000529907143963542,880,0.00239137582916881,5775,0.0156934038789203,1639,0.0044539374818269,10075,0.0273785357714497,2236,"3,574,097 ","3,574,147 ","3,579,125 ","3,588,023 ","3,594,395 ","3,594,915 ","3,594,783 ","3,587,509 ","3,578,674 ","3,573,880 ","3,572,665 ",3587509,1796
8,"Connecticut",3,2015,6,2,114,-0.272682138256871,0.235154022296805,0.0302720953644107,-0.340284313907452,0.370556409271863,"Clinton",596,0.0015450861852185,1378,0.00357236369669647,427,0.00110696610920856,172,0.000445897355465742,1158,0.00300202986993796,5514,0.0142946396397564,1895,0.00491264818957896,9642,0.0249961761709342,1197,"3,574,097 ","3,574,147 ","3,579,125 ","3,588,023 ","3,594,395 ","3,594,915 ","3,594,783 ","3,587,509 ","3,578,674 ","3,573,880 ","3,572,665 ",3587509,1810
10,"Connecticut",2,2015,7,3,115,-0.28787975458521,0.220004072355556,0.277011404063295,-0.321666200087549,0.598677604150843,"Clinton",562,0.0014787644686052,1389,0.0036548111154673,432,0.00113670151323389,283,0.000744644741308312,900,0.0023681281525706,4092,0.0107670893336877,1873,0.00492833781084971,8879,0.0233628998518604,790,"3,574,097 ","3,574,147 ","3,579,125 ","3,588,023 ","3,594,395 ","3,594,915 ","3,594,783 ","3,587,509 ","3,578,674 ","3,573,880 ","3,572,665 ",3587509,1919
11,"Connecticut",2,2015,7,3,115,-0.307705853602393,0.220147894673575,0.272840023631675,-0.342563991732327,0.615404015364002,"Clinton",611,0.00163448960320157,1232,0.00329573026373867,481,0.00128672585783953,243,0.000650050693253651,855,0.00228721540218877,4478,0.0119791234748553,2007,0.00536893720724312,9247,0.0247367027181749,547,"3,574,097 ","3,574,147 ","3,579,125 ","3,588,023 ","3,594,395 ","3,594,915 ","3,594,783 ","3,587,509 ","3,578,674 ","3,573,880 ","3,572,665 ",3587509,1910
13,"Connecticut",6,2015,7,3,115,-0.307353512701122,0.220487297125895,0.323555040283904,-0.33890025115668,0.662455291440584,"Clinton",661,0.00174390227815373,1384,0.00365137784109647,619,0.00163309456910312,185,0.000488081575580092,751,0.00198134736897648,3848,0.0101520967720659,1883,0.00496787895576926,8632,0.0227736224886884,763,"3,574,097 ","3,574,147 ","3,579,125 ","3,588,023 ","3,594,395 ","3,594,915 ","3,594,783 ","3,587,509 ","3,578,674 ","3,573,880 ","3,572,665 ",3587509,2005
14,"Connecticut",1,2015,8,3,116,-0.311593223177939,0.213754997096959,0.335020566680204,-0.34083385772584,0.675854424406044,"Clinton",635,0.00161530340994366,1185,0.00301438510359564,595,0.00151355201404169,130,0.000330692036681378,715,0.00181880620174758,3810,0.00969182045966193,1808,0.00459916309476871,7940,0.0201976520865396,667,"3,574,097 ","3,574,147 ","3,579,125 ","3,588,023 ","3,594,395 ","3,594,915 ","3,594,783 ","3,587,509 ","3,578,674 ","3,573,880 ","3,572,665 ",3587509,1936
15,"Connecticut",2,2015,8,3,116,-0.311701191134075,0.214376811579067,0.334567347876672,-0.341969373190258,0.67653672106693,"Clinton",670,0.00166098131767879,1185,0.00293770576335726,520,0.00128911982864623,151,0.000374340565626116,748,0.00185434929197572,3966,0.00983201777002102,1839,0.00455902185553925,8025,0.0198945896632422,778,"3,574,097 ","3,574,147 ","3,579,125 ","3,588,023 ","3,594,395 ","3,594,915 ","3,594,783 ","3,587,509 ","3,578,674 ","3,573,880 ","3,572,665 ",3587509,1798
18,"Connecticut",1,2015,8,3,116,-0.281403164435663,0.217192523466685,0.334767589938294,-0.312257526206481,0.647025116144774,"Clinton",968,0.00224407048421385,1146,0.00265671980879036,608,0.00140949881653101,158,0.000366284231927466,1007,0.00233448241487949,3977,0.00921969867326287,2246,0.00520679990448791,8011,0.0185715378605755,1376,"3,574,097 ","3,574,147 ","3,579,125 ","3,588,023 ","3,594,395 ","3,594,915 ","3,594,783 ","3,587,509 ","3,578,674 ","3,573,880 ","3,572,665 ",3587509,1992
